product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
Balcony Bra by Dora Larsen, $90.00, $90.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mesh-balcony-bra-and-bikini-knickers-set-by-dora-larsen-6607342,US TOPSHOP,Lingerie,Topshop US,"This colourful balcony bra and bikini knickers set by Dora Larsen is crafted in soft mint mesh with contrasting fuchsia elastic and red lace. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36B,36C","32A,32B,34A,34B,34C,36B,36C",
Bikini Knickers by Dora Larsen, $60.00, $60.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mesh-balcony-bra-and-bikini-knickers-set-by-dora-larsen-6607342,US TOPSHOP,Lingerie,Topshop US,"This colourful balcony bra and bikini knickers set by Dora Larsen is crafted in soft mint mesh with contrasting fuchsia elastic and red lace. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",
Floral Lace Balcony Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-balcony-bra-6156727,US TOPSHOP,Lingerie,Topshop US,"Lightly padded with underwired cups for shape and support, this burnt orange lace balcony bra will be an instant favourite. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,32D,32DD,34A,34B,34C,34D,36A,36C,36D",BURNT ORANGE
Lace Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-knickers-6764359,US TOPSHOP,Lingerie,Topshop US,"These coral lace mini knickers make a great update to your underwear drawer. Sheer fabric and a cut at the back mean these flattering pants will make you feel confident in any outfit. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,12",CORAL
Ombre Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-mini-knickers-6764712,US TOPSHOP,Lingerie,Topshop US,"Indigo ombre mini knickers. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10","2,4,6,8",INDIGO
Vintage Print Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/vintage-print-thong-6581769,US TOPSHOP,Lingerie,Topshop US,"Navy blue vintage print thong. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",NAVY BLUE
All Over Lace Ladypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/all-over-lace-ladypants-6527395,US TOPSHOP,Lingerie,Topshop US,"Low rise ladypants with medium coverage. 89% Polyamide, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14",2,IVORY
You Can't Sit With us Boypants, $10.00, $4.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/you-cant-sit-with-us-boypants-6500608,US TOPSHOP,Lingerie,Topshop US,"Keep it cute in these Mean Girls-inspired low-rise boypants with good coverage. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","6,10,12",pink
Scoop Back Bodysuit, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/scoop-back-body-6801036,US TOPSHOP,Lingerie,Topshop US,"In classic white, this cotton-blend bodysuit comes with a daring scoop back. 93% Cotton, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",WHITE
MATERNITY Floral Embroidery Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-floral-embroidery-knickers-6764131,US TOPSHOP,Lingerie,Topshop US,"Inspired by a wild meadow, these flattering maternity knickers are comfortable and elegant with floral embroidery on the front. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",MULTI
MATERNITY Lace Mesh Mini Panties, $15.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-lace-mesh-mini-panties-6747288,US TOPSHOP,Lingerie,Topshop US,"These pretty maternity panties come in a soft lace mesh finish, detailed with a sweet bow trim. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",BLACK
Colourblock Triangle Bra, $35.00 Now $20.00, $35.00 Now $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/colour-block-triangle-bra-and-knickers-set-6607396,US TOPSHOP,Lingerie,Topshop US,"In a plum and navy colour combo, this sporty lingerie set features a pair of mini knickers and a fashionable triangle bra. 85% Polyamide, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",
Colourblock Mini Knickers, $15.00 Now $8.00, $15.00 Now $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/colour-block-triangle-bra-and-knickers-set-6607396,US TOPSHOP,Lingerie,Topshop US,"In a plum and navy colour combo, this sporty lingerie set features a pair of mini knickers and a fashionable triangle bra. 85% Polyamide, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",12,
Bralet by Dora Larsen, $110.00, $110.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bralet-bikini-knickers-set-by-dora-larsen-6608952,US TOPSHOP,Lingerie,Topshop US,"Peckham-based lingerie brand Dora Larsen has created an intricate underwear collection devoted to the art of colour combinations. This gorgeous bra and bikini knickers come in a lavender mesh, complete with orchid elastic and orange lace detail. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36B,36C","32A,32B,32C,32D,32DD,34A,34B,34C,34D,36C",
MATERNITY Floral Embroidery Bra, $40.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-floral-embroidery-bra-6730617,US TOPSHOP,Lingerie,Topshop US,"Inspired by a wild meadow, this flattering maternity bra is supportive and elegant with floral embroidery on the front. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34C,34D,34DD,36B,36C,36D",MULTI
No VPL Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/no-vpl-knickers-6763395,US TOPSHOP,Lingerie,Topshop US,"Lilac knickers with no VPL. 81% Polyamide, 19% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","10,12",LILAC
MATERNITY Criss Cross Bra, $38.00 Now $20.00, $38.00 Now $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-lingerie-set-6263927,US TOPSHOP,Lingerie,Topshop US,"Set of criss cross bra with matching knickers in raspberry. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34C,34D,34DD,36B,36C",
MATERNITY Criss Cross Knickers, $20.00 Now $10.00, $20.00 Now $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-lingerie-set-6263927,US TOPSHOP,Lingerie,Topshop US,"Set of criss cross bra with matching knickers in raspberry. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",
Pretty Lace Brazillian Knickers, $8.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-brazillian-knickers-6761121,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low-rise fit with an elastic free leg-line for a seamless fit. 79% Polyamide, 21% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",BLACK
Ombre Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-knicker-set-6573809,US TOPSHOP,Lingerie,Topshop US,"Indigo ombre soft triangle bra with matching mini knickers. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",
Marble Print Triangle Bra, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/marble-print-triangle-bra-6600020,US TOPSHOP,Lingerie,Topshop US,"From its novel marble print and sporty underband, to its comfy non-padded triangle cups, this contemporary bra will update your lingerie draw. 86% Polyester, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MULTI
Pretty Lace Padded Bralet, $30.00 Now $20.00, $30.00 Now $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-lingerie-set-6277556,US TOPSHOP,Lingerie,Topshop US,"Delicate floral lace is the focus of this pretty lingerie set Bralet comes with padded cups for a supported, natural shape, and knickers in a semi-sheer style with a low-rise fit. 89% Nylon,11% Elastane. Machine wash",NULL,NULL,NULL,"2,4,6,8,10,12",6,
Floral Geo Lace Brazillian Knickers, $8.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-geo-lace-brazillian-knickers-6217663,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low-rise fit with a contrast waistband. Part of a set. 85% Nylon, 15% Elastane. Machine wash.",4,1,NULL,"2,4,6,8,10,12","4,6,8,10,12",IVORY
MATERNITY Crop Nursing Bra, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-crop-nursing-bra-6413864,US TOPSHOP,Lingerie,Topshop US,"Still-Bustier. 92 % Baumwolle, 8 % Elastan. Maschinenwäsche.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",WHITE
Branded Waistband Jersey Boyshorts, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-waistband-jersey-boyshorts-6821237,US TOPSHOP,Lingerie,Topshop US,"Graumelierte Boyfriend-Jerseyshorts im 90er-Jahre-Stil. 85 % Baumwolle, 8 % Polyester, 7 % Elastan. Maschinenwäsche.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",GREY MARL
MATERNITY Seamless Bump Band, $14.00, $7.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-seamless-bump-band-2361733,US TOPSHOP,Lingerie,Topshop US,"Maternity seamless supersoft and stretchy bump band in Black. 91% Nylon,9% Elastane. Machine washable.",4.7,3,NULL,"S/M,M/L","S/M,M/L",BLACK
Mesh Lace Trim Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-lace-triangle-bra-mini-knickers-set-6645555,US TOPSHOP,Lingerie,Topshop US,"Pink padded lace triangle bra and mini knickers set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",
Pretty Lace Brazilian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-brazilian-knickers-6764094,US TOPSHOP,Lingerie,Topshop US,"Black lace Brazilian knickers. 88% Polyamide, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",BLACK
Varsity Thong by Tommy Hilfiger, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/varsity-thong-by-tommy-hilfiger-6764677,US TOPSHOP,Lingerie,Topshop US,"Navy blue varsity thong by Tommy Hilfiger. 76% Polyamide, 19% Elastane, 5% Viscose. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","M,L",NAVY BLUE
Cotton No VPL Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/cotton-no-vpl-mini-knickers-6526879,US TOPSHOP,Lingerie,Topshop US,"Mini knickers with full coverage. 87% Polyamide, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,10",GREY MARL
Cotton Lace Trim Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/cotton-lace-trim-mini-knickers-6761164,US TOPSHOP,Lingerie,Topshop US,"Low rise mini knickers with good coverage. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","4,12",BLACK
Floral Print Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-print-knickers-6764351,US TOPSHOP,Lingerie,Topshop US,"Blue floral print lady knickers. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,6,8,10,12",PALE BLUE
Branded Jersey Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-jersey-bra-thong-set-6645442,US TOPSHOP,Lingerie,Topshop US,"Branded jersey crop bra and thong set. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",
MATERNITY Criss Cross Knickers, $20.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-knickers-6696694,US TOPSHOP,Lingerie,Topshop US,"These feminine raspberry knickers for maternity feature a criss cross detailing that adds a stylish hint to your under layer. Pair with the matching criss cross bra for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",RASPBERRY
MATERNITY Criss Cross Bra, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-bra-6234139,US TOPSHOP,Lingerie,Topshop US,"Balancing comfort and support, this criss cross bra in white for maternity is the perfect update for your under layer. Pair with the matching criss cross knickers for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34D,34DD,36B,36C",WHITE
Full Lace Panties, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/full-lace-panties-6227449,US TOPSHOP,Lingerie,Topshop US,"Low rise panties with medium coverage. 88% Polyamide, 12% Elastane. Machine washable.",1.7,3,NULL,"2,4,6,8,10,12","2,4,6,8,12",BLACK
Striped Push Up Bra by Tommy Hilfiger, $68.00, $68.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/striped-push-up-bra-by-tommy-hilfiger-6541860,US TOPSHOP,Lingerie,Topshop US,"Red striped push up bra by Tommy Hilfiger. 74% Polyamide, 26% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D","32A,32B,32C,32D,34A,34B,34C,34D,36B,36C,36D",RED
Bird Print Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bird-print-knickers-6764087,US TOPSHOP,Lingerie,Topshop US,"Blue bird print, microfiber knickers. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","6,8",BLUE
Crochet Lace Brazillian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/crochet-lace-brazillian-knickers-6763272,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low rise fit with an elastic free leg line for a seamless fit. 88% Polyamide, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,10,12",NAVY BLUE
MATERNITY Multi Pack Crop Bra Top, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-multi-pack-crop-bra-top-6608069,US TOPSHOP,Lingerie,Topshop US,"Maternity multi pack crop bra top. 60% Polyamide, 32% Polyester, 8% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,12",MULTI
Lace Thongs, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-thongs-6486529,US TOPSHOP,Lingerie,Topshop US,"Dark nude pretty lace thong. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","4,8,12",Dark Nude
MATERNITY Lace and Mesh Mini Panties, $15.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-lace-and-mesh-mini-panties-6696698,US TOPSHOP,Lingerie,Topshop US,"Keep comfy throughout your pregnancy in these Maternity stretchy lace and mesh panties. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",Ivory
Thong with Burnout Detail Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/thong-with-burnout-detail-thong-6764824,US TOPSHOP,Lingerie,Topshop US,"Aqua thong with burnout detailing. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","8,10",AQUA
Bikini Knickers by Dora Larsen, $60.00, $60.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bikini-knickers-by-dora-larsen-6566636,US TOPSHOP,Lingerie,Topshop US,"Peckham-based lingerie brand Dora Larsen has created an intricate underwear collection devoted to the art of colour combinations. These gorgeous bikini knicker come in a lavender mesh, complete with orchid elastic and orange lace detail. 85% Nylon,15% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","S,M,L",LAVENDER
Padded Lace Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-triangle-bra-knickers-set-6695233,US TOPSHOP,Lingerie,Topshop US,"An elegant padded lace triangle bra and knickers set in a lovely plum shade with lace details. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","8,10",
Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-triangle-bra-knickers-set-6695233,US TOPSHOP,Lingerie,Topshop US,"An elegant padded lace triangle bra and knickers set in a lovely plum shade with lace details. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,14",
Circle Mesh Bralet, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/circle-mesh-bralet-and-knickers-set-6617609,US TOPSHOP,Lingerie,Topshop US,"Refresh your lingerie look with this intricate mesh underwear set. The bralet is styled with a deep V-neckline and reverse V-underband, while the matching mini knickers boast cut out detail. You'll want to wear your underwear as outerwear from now on. 85% Polyamide, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8",
Longline Padded Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/longline-padded-bralet-6688927,US TOPSHOP,Lingerie,Topshop US,"Keep your cropped styles looking luxe with this delicate lace longline padded bralet in ivory. We’re styling with a frill denim skirt for a look that can be transitioned from day to night. 86% Nylon, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8",IVORY
