user_id,occurred_at,experiment,experiment_group,location,device
11304,03-06-2014 9:31,publisher_update,control_group,Poland,samsung galaxy s4
11307,07-06-2014 9:30,publisher_update,test_group,Denmark,lenovo thinkpad
11311,06-06-2014 13:12,publisher_update,control_group,United Kingdom,macbook air
11320,01-06-2014 15:47,publisher_update,test_group,United States,macbook pro
11324,04-06-2014 21:48,publisher_update,control_group,United Kingdom,nokia lumia 635
11326,03-06-2014 9:31,publisher_update,control_group,United States,dell inspiron notebook
11336,03-06-2014 9:31,publisher_update,control_group,United States,macbook air
11339,03-06-2014 9:31,publisher_update,test_group,United States,macbook pro
11344,01-06-2014 11:47,publisher_update,test_group,France,macbook pro
11346,17-06-2014 9:31,publisher_update,test_group,Switzerland,acer aspire desktop
11349,08-06-2014 12:19,publisher_update,control_group,United States,samsung galaxy s4
11351,03-06-2014 9:31,publisher_update,test_group,Norway,ipad mini
11356,04-06-2014 15:20,publisher_update,test_group,Saudi Arabia,macbook pro
11359,04-06-2014 9:31,publisher_update,test_group,Japan,macbook pro
11361,02-06-2014 17:37,publisher_update,test_group,Iraq,iphone 5s
11377,04-06-2014 9:31,publisher_update,control_group,United States,dell inspiron desktop
11378,02-06-2014 4:57,publisher_update,test_group,Indonesia,iphone 5s
11392,03-06-2014 11:14,publisher_update,control_group,Germany,iphone 5s
11393,01-06-2014 9:58,publisher_update,test_group,Germany,acer aspire notebook
11394,25-06-2014 9:31,publisher_update,control_group,United Kingdom,acer aspire notebook
11402,20-06-2014 11:52,publisher_update,control_group,Brazil,lenovo thinkpad
11403,14-06-2014 18:14,publisher_update,control_group,United States,lenovo thinkpad
11405,03-06-2014 15:49,publisher_update,control_group,Iran,dell inspiron notebook
11407,04-06-2014 9:31,publisher_update,test_group,Italy,dell inspiron notebook
11416,19-06-2014 9:31,publisher_update,test_group,Japan,iphone 5
11424,05-06-2014 9:31,publisher_update,test_group,Austria,samsung galaxy s4
11426,14-06-2014 14:26,publisher_update,control_group,Korea,macbook air
11429,01-06-2014 12:50,publisher_update,test_group,United States,iphone 5
11431,15-06-2014 10:23,publisher_update,control_group,Spain,hp pavilion desktop
11434,07-06-2014 12:26,publisher_update,control_group,Germany,macbook pro
11435,19-06-2014 9:31,publisher_update,control_group,Brazil,nokia lumia 635
11438,11-06-2014 10:24,publisher_update,control_group,Brazil,nexus 10
11443,02-06-2014 14:46,publisher_update,control_group,United States,macbook air
11446,10-06-2014 11:06,publisher_update,test_group,United States,macbook pro
11451,02-06-2014 7:17,publisher_update,test_group,India,lenovo thinkpad
11455,18-06-2014 11:53,publisher_update,test_group,United States,iphone 5s
11461,05-06-2014 9:31,publisher_update,control_group,Brazil,macbook air
11464,07-06-2014 10:19,publisher_update,test_group,Turkey,nokia lumia 635
11465,13-06-2014 9:31,publisher_update,control_group,United States,macbook air
11479,01-06-2014 20:18,publisher_update,control_group,United States,iphone 5s
11483,23-06-2014 13:52,publisher_update,test_group,Sweden,macbook pro
11485,04-06-2014 14:17,publisher_update,control_group,Poland,hp pavilion desktop
11487,07-06-2014 10:24,publisher_update,test_group,United States,acer aspire notebook
11488,18-06-2014 12:09,publisher_update,control_group,Canada,ipad air
11489,20-06-2014 9:31,publisher_update,control_group,India,macbook air
11495,14-06-2014 14:28,publisher_update,control_group,Japan,macbook pro
11498,02-06-2014 16:11,publisher_update,test_group,Brazil,macbook air
11502,26-06-2014 7:23,publisher_update,test_group,United States,samsung galaxy s4
11508,05-06-2014 15:44,publisher_update,control_group,United States,nexus 5
11509,10-06-2014 10:38,publisher_update,test_group,Australia,kindle fire
11511,16-06-2014 18:21,publisher_update,control_group,United States,samsung galaxy s4
11515,07-06-2014 16:31,publisher_update,control_group,Korea,lenovo thinkpad
11517,03-06-2014 9:09,publisher_update,test_group,United States,htc one
11527,09-06-2014 9:31,publisher_update,test_group,Mexico,macbook pro
11534,22-06-2014 14:35,publisher_update,control_group,Indonesia,amazon fire phone
11540,28-06-2014 16:37,publisher_update,control_group,Spain,macbook pro
11541,01-06-2014 12:20,publisher_update,control_group,France,macbook air
11543,16-06-2014 9:31,publisher_update,control_group,Italy,iphone 5
11560,02-06-2014 15:41,publisher_update,test_group,United States,dell inspiron desktop
11564,02-06-2014 17:12,publisher_update,test_group,United States,dell inspiron notebook
11567,04-06-2014 5:47,publisher_update,test_group,United States,dell inspiron notebook
11568,01-06-2014 0:59,publisher_update,control_group,United States,iphone 5
11575,02-06-2014 9:31,publisher_update,test_group,Germany,lenovo thinkpad
11578,23-06-2014 1:11,publisher_update,test_group,Italy,macbook pro
11579,03-06-2014 12:41,publisher_update,control_group,United States,dell inspiron notebook
11583,05-06-2014 16:01,publisher_update,test_group,Mexico,acer aspire notebook
11588,24-06-2014 17:54,publisher_update,test_group,United States,asus chromebook
11594,09-06-2014 9:31,publisher_update,control_group,United Kingdom,nexus 5
11595,02-06-2014 9:31,publisher_update,test_group,Mexico,hp pavilion desktop
11597,02-06-2014 9:31,publisher_update,test_group,United States,ipad air
11600,03-06-2014 10:36,publisher_update,control_group,Netherlands,macbook pro
11603,03-06-2014 7:22,publisher_update,control_group,United States,iphone 5s
11608,04-06-2014 14:58,publisher_update,test_group,Mexico,macbook pro
11610,25-06-2014 10:00,publisher_update,test_group,Canada,ipad mini
11618,09-06-2014 9:31,publisher_update,test_group,Japan,macbook pro
11619,13-06-2014 18:41,publisher_update,control_group,United Arab Emirates,dell inspiron desktop
11621,02-06-2014 9:31,publisher_update,test_group,Japan,acer aspire notebook
11634,29-06-2014 10:30,publisher_update,test_group,Brazil,macbook pro
11645,03-06-2014 9:24,publisher_update,control_group,Germany,lenovo thinkpad
11646,03-06-2014 9:31,publisher_update,control_group,United States,samsung galaxy s4
11650,20-06-2014 18:00,publisher_update,control_group,Brazil,dell inspiron desktop
11653,03-06-2014 9:31,publisher_update,control_group,Spain,dell inspiron notebook
11654,04-06-2014 1:25,publisher_update,control_group,Saudi Arabia,nexus 5
11659,06-06-2014 8:20,publisher_update,test_group,Canada,macbook air
11660,02-06-2014 20:31,publisher_update,control_group,United States,iphone 5s
11663,07-06-2014 1:35,publisher_update,test_group,Germany,lenovo thinkpad
11664,05-06-2014 22:36,publisher_update,test_group,United States,macbook pro
11666,05-06-2014 21:32,publisher_update,test_group,United States,samsung galaxy s4
11667,03-06-2014 4:23,publisher_update,test_group,United States,macbook pro
11670,17-06-2014 9:31,publisher_update,test_group,Taiwan,acer aspire notebook
11673,07-06-2014 12:16,publisher_update,control_group,United States,samsung galaxy s4
11680,15-06-2014 4:54,publisher_update,test_group,Spain,nexus 10
11693,04-06-2014 11:27,publisher_update,test_group,South Africa,samsung galaxy s4
11697,04-06-2014 9:31,publisher_update,test_group,Australia,lenovo thinkpad
11699,21-06-2014 0:17,publisher_update,control_group,Mexico,nexus 10
11700,18-06-2014 9:31,publisher_update,test_group,United States,kindle fire
11702,02-06-2014 11:05,publisher_update,test_group,United States,dell inspiron desktop
11703,04-06-2014 16:36,publisher_update,control_group,United States,samsumg galaxy tablet
11706,08-06-2014 6:55,publisher_update,control_group,Thailand,ipad air
11709,03-06-2014 12:13,publisher_update,test_group,United States,macbook air
11710,07-06-2014 15:29,publisher_update,test_group,India,macbook pro
11715,25-06-2014 9:31,publisher_update,control_group,South Africa,samsung galaxy s4
11722,08-06-2014 9:28,publisher_update,test_group,United States,nexus 7
11725,07-06-2014 15:13,publisher_update,test_group,Germany,dell inspiron desktop
11727,05-06-2014 12:48,publisher_update,test_group,Germany,macbook pro
11728,04-06-2014 12:32,publisher_update,test_group,United States,iphone 4s
11729,26-06-2014 1:55,publisher_update,test_group,Italy,dell inspiron notebook
11730,03-06-2014 1:23,publisher_update,control_group,United States,macbook air
11731,18-06-2014 9:31,publisher_update,control_group,United States,iphone 5
11737,11-06-2014 9:14,publisher_update,test_group,Korea,iphone 5s
11741,05-06-2014 18:22,publisher_update,test_group,Brazil,mac mini
11750,04-06-2014 9:31,publisher_update,test_group,Japan,nokia lumia 635
11754,03-06-2014 22:58,publisher_update,test_group,France,nexus 10
11758,05-06-2014 9:31,publisher_update,test_group,Spain,asus chromebook
11763,01-06-2014 15:33,publisher_update,test_group,United States,kindle fire
11767,01-06-2014 13:45,publisher_update,test_group,Turkey,nexus 5
11772,12-06-2014 9:31,publisher_update,test_group,United States,amazon fire phone
11773,06-06-2014 16:01,publisher_update,control_group,Japan,acer aspire desktop
11774,25-06-2014 17:24,publisher_update,control_group,Japan,iphone 5
11783,05-06-2014 9:31,publisher_update,control_group,Canada,iphone 5
11785,26-06-2014 9:31,publisher_update,control_group,Japan,dell inspiron desktop
11788,05-06-2014 7:36,publisher_update,control_group,United States,ipad air
11791,04-06-2014 11:00,publisher_update,control_group,United States,lenovo thinkpad
11802,12-06-2014 9:31,publisher_update,control_group,Japan,nexus 5
11807,14-06-2014 18:29,publisher_update,test_group,Australia,macbook air
11813,03-06-2014 0:28,publisher_update,test_group,India,macbook air
11814,12-06-2014 9:31,publisher_update,control_group,Russia,iphone 5s
11815,10-06-2014 13:59,publisher_update,test_group,United States,macbook pro
11818,02-06-2014 12:59,publisher_update,control_group,Brazil,lenovo thinkpad
11819,11-06-2014 16:46,publisher_update,control_group,Norway,iphone 4s
11821,03-06-2014 18:24,publisher_update,control_group,United States,hp pavilion desktop
11822,23-06-2014 8:46,publisher_update,control_group,Colombia,dell inspiron desktop
11834,24-06-2014 15:48,publisher_update,control_group,India,iphone 5
11836,29-06-2014 4:09,publisher_update,control_group,United States,lenovo thinkpad
11837,05-06-2014 19:34,publisher_update,test_group,Germany,dell inspiron notebook
11843,06-06-2014 18:50,publisher_update,control_group,United States,macbook pro
11847,20-06-2014 9:31,publisher_update,test_group,Indonesia,samsumg galaxy tablet
11851,27-06-2014 9:27,publisher_update,test_group,United Arab Emirates,macbook air
11852,06-06-2014 9:31,publisher_update,test_group,Canada,macbook air
11856,02-06-2014 1:32,publisher_update,test_group,United Kingdom,lenovo thinkpad
11857,26-06-2014 12:23,publisher_update,control_group,Japan,dell inspiron notebook
11858,13-06-2014 9:31,publisher_update,test_group,United Arab Emirates,lenovo thinkpad
11869,13-06-2014 9:31,publisher_update,test_group,United States,dell inspiron notebook
11875,05-06-2014 23:49,publisher_update,control_group,Japan,macbook pro
11884,02-06-2014 1:32,publisher_update,control_group,United States,nexus 5
11908,30-06-2014 9:31,publisher_update,test_group,India,iphone 5
11914,13-06-2014 17:28,publisher_update,control_group,Brazil,iphone 5s
11920,07-06-2014 15:20,publisher_update,test_group,United States,acer aspire notebook
11921,26-06-2014 0:10,publisher_update,control_group,United States,iphone 5
11925,02-06-2014 9:31,publisher_update,test_group,Japan,asus chromebook
11929,15-06-2014 10:54,publisher_update,test_group,Spain,macbook air
11933,07-06-2014 13:06,publisher_update,control_group,Japan,samsung galaxy s4
11934,04-06-2014 3:39,publisher_update,test_group,Russia,iphone 5
11939,16-06-2014 18:03,publisher_update,control_group,Japan,mac mini
11953,23-06-2014 9:31,publisher_update,control_group,Korea,asus chromebook
11955,02-06-2014 9:31,publisher_update,control_group,United States,iphone 5
11958,03-06-2014 7:50,publisher_update,control_group,Netherlands,iphone 4s
11973,16-06-2014 9:31,publisher_update,test_group,Poland,macbook air
11974,29-06-2014 6:52,publisher_update,test_group,United States,lenovo thinkpad
11976,16-06-2014 9:31,publisher_update,test_group,Canada,iphone 5
11977,04-06-2014 8:10,publisher_update,control_group,United States,ipad air
11982,16-06-2014 9:31,publisher_update,test_group,Iraq,samsung galaxy s4
11988,04-06-2014 16:06,publisher_update,test_group,Germany,hp pavilion desktop
11989,03-06-2014 9:31,publisher_update,test_group,Colombia,macbook air
11999,11-06-2014 8:05,publisher_update,control_group,Australia,iphone 5
12000,02-06-2014 12:48,publisher_update,test_group,United States,lenovo thinkpad
12002,30-06-2014 12:57,publisher_update,control_group,Canada,samsung galaxy s4
12004,02-06-2014 0:12,publisher_update,control_group,France,acer aspire desktop
12005,04-06-2014 8:16,publisher_update,test_group,Belgium,hp pavilion desktop
12007,14-06-2014 21:47,publisher_update,control_group,Malaysia,macbook pro
12015,24-06-2014 9:31,publisher_update,control_group,Taiwan,ipad air
12025,24-06-2014 16:30,publisher_update,control_group,Italy,macbook pro
12027,10-06-2014 9:31,publisher_update,test_group,United Kingdom,samsung galaxy s4
12034,02-06-2014 19:15,publisher_update,test_group,United States,iphone 5
12037,03-06-2014 14:48,publisher_update,test_group,Canada,macbook pro
12040,24-06-2014 9:31,publisher_update,control_group,Brazil,acer aspire notebook
12041,11-06-2014 9:31,publisher_update,control_group,Russia,macbook pro
12059,05-06-2014 14:01,publisher_update,test_group,United States,iphone 5s
12063,03-06-2014 15:25,publisher_update,control_group,Turkey,lenovo thinkpad
12068,02-06-2014 7:02,publisher_update,control_group,Korea,nexus 7
12070,21-06-2014 16:48,publisher_update,test_group,Spain,macbook pro
12071,05-06-2014 15:35,publisher_update,control_group,Brazil,dell inspiron notebook
12077,02-06-2014 13:17,publisher_update,control_group,Germany,macbook pro
12080,16-06-2014 3:39,publisher_update,test_group,United States,macbook air
12081,25-06-2014 9:31,publisher_update,control_group,Russia,asus chromebook
12083,25-06-2014 9:31,publisher_update,test_group,Venezuela,dell inspiron desktop
12086,07-06-2014 9:27,publisher_update,test_group,Iraq,asus chromebook
12090,18-06-2014 9:31,publisher_update,test_group,United States,samsung galaxy s4
12098,06-06-2014 13:14,publisher_update,test_group,Poland,macbook pro
12103,11-06-2014 19:14,publisher_update,control_group,Argentina,macbook pro
12106,19-06-2014 14:31,publisher_update,test_group,United States,iphone 5
12111,19-06-2014 9:31,publisher_update,control_group,Hong Kong,lenovo thinkpad
12114,12-06-2014 9:31,publisher_update,control_group,Belgium,lenovo thinkpad
12120,01-06-2014 14:02,publisher_update,control_group,United States,iphone 5
12129,08-06-2014 18:06,publisher_update,control_group,United States,nexus 5
12136,26-06-2014 9:31,publisher_update,control_group,France,macbook pro
12142,12-06-2014 9:31,publisher_update,test_group,Canada,lenovo thinkpad
12146,24-06-2014 19:16,publisher_update,test_group,Netherlands,amazon fire phone
12148,15-06-2014 21:41,publisher_update,control_group,Ireland,dell inspiron notebook
12150,04-06-2014 7:09,publisher_update,control_group,United States,macbook pro
12152,12-06-2014 9:31,publisher_update,control_group,Germany,lenovo thinkpad
12153,22-06-2014 9:40,publisher_update,test_group,United Kingdom,macbook pro
12159,05-06-2014 9:31,publisher_update,test_group,United States,dell inspiron notebook
12161,29-06-2014 13:08,publisher_update,test_group,France,dell inspiron notebook
12163,22-06-2014 17:21,publisher_update,control_group,Japan,macbook air
12167,06-06-2014 10:11,publisher_update,test_group,Venezuela,ipad mini
12172,13-06-2014 18:09,publisher_update,control_group,Japan,iphone 5
12176,25-06-2014 12:59,publisher_update,control_group,Japan,nokia lumia 635
12178,11-06-2014 8:52,publisher_update,test_group,United States,iphone 5
12179,01-06-2014 1:59,publisher_update,control_group,Germany,hp pavilion desktop
12183,05-06-2014 15:26,publisher_update,control_group,United States,samsung galaxy note
12187,06-06-2014 9:31,publisher_update,test_group,Germany,iphone 4s
12200,06-06-2014 9:31,publisher_update,test_group,Germany,macbook air
12203,02-06-2014 12:30,publisher_update,control_group,Saudi Arabia,iphone 5
12205,20-06-2014 17:16,publisher_update,control_group,Switzerland,lenovo thinkpad
12207,27-06-2014 13:53,publisher_update,test_group,United States,dell inspiron notebook
12208,15-06-2014 9:19,publisher_update,control_group,United States,hp pavilion desktop
12211,06-06-2014 9:31,publisher_update,control_group,Philippines,macbook pro
12214,11-06-2014 9:24,publisher_update,test_group,Japan,nexus 5
12217,13-06-2014 9:31,publisher_update,test_group,France,dell inspiron notebook
12225,01-06-2014 13:06,publisher_update,control_group,France,samsung galaxy s4
12226,30-06-2014 9:31,publisher_update,test_group,United States,iphone 5
12229,16-06-2014 9:31,publisher_update,control_group,Germany,macbook air
12232,04-06-2014 16:06,publisher_update,control_group,France,iphone 5
12233,23-06-2014 9:31,publisher_update,control_group,Saudi Arabia,dell inspiron notebook
12243,23-06-2014 9:31,publisher_update,control_group,United States,nexus 5
12244,17-06-2014 17:43,publisher_update,test_group,United States,iphone 5s
12245,29-06-2014 9:24,publisher_update,control_group,Greece,iphone 4s
12249,19-06-2014 17:30,publisher_update,test_group,Canada,nexus 5
12250,02-06-2014 9:31,publisher_update,test_group,Spain,nexus 5
12251,09-06-2014 9:31,publisher_update,control_group,United States,asus chromebook
12256,01-06-2014 8:56,publisher_update,test_group,Iran,macbook pro
12258,12-06-2014 16:49,publisher_update,control_group,India,acer aspire desktop
12260,23-06-2014 13:49,publisher_update,control_group,Japan,iphone 5s
12261,09-06-2014 9:31,publisher_update,control_group,United States,nexus 7
12262,16-06-2014 9:31,publisher_update,control_group,United States,mac mini
12264,03-06-2014 8:52,publisher_update,control_group,Russia,lenovo thinkpad
12265,16-06-2014 4:50,publisher_update,control_group,United States,macbook pro
12275,20-06-2014 8:25,publisher_update,control_group,Pakistan,acer aspire desktop
12280,23-06-2014 9:31,publisher_update,control_group,Greece,macbook air
12281,03-06-2014 19:36,publisher_update,control_group,United States,iphone 5
12282,04-06-2014 12:36,publisher_update,test_group,Taiwan,ipad mini
12285,16-06-2014 9:31,publisher_update,test_group,Pakistan,nexus 5
12286,05-06-2014 16:10,publisher_update,test_group,Russia,dell inspiron desktop
12287,02-06-2014 9:31,publisher_update,control_group,United States,macbook air
12292,02-06-2014 10:32,publisher_update,control_group,United States,nexus 7
12297,24-06-2014 8:13,publisher_update,test_group,Korea,nexus 10
12298,19-06-2014 18:28,publisher_update,test_group,United States,hp pavilion desktop
12301,05-06-2014 14:34,publisher_update,test_group,United States,nexus 5
12302,29-06-2014 3:21,publisher_update,test_group,Greece,dell inspiron notebook
12303,25-06-2014 7:36,publisher_update,control_group,Russia,iphone 5
12317,18-06-2014 10:17,publisher_update,control_group,Italy,ipad air
12327,17-06-2014 10:43,publisher_update,test_group,Australia,lenovo thinkpad
12332,14-06-2014 11:37,publisher_update,control_group,Argentina,iphone 5s
12335,10-06-2014 14:19,publisher_update,control_group,United States,kindle fire
12336,02-06-2014 18:14,publisher_update,test_group,United States,samsumg galaxy tablet
12341,10-06-2014 9:31,publisher_update,control_group,Japan,ipad air
12354,17-06-2014 9:31,publisher_update,control_group,Italy,windows surface
12356,03-06-2014 9:31,publisher_update,control_group,Canada,macbook air
12373,23-06-2014 18:52,publisher_update,test_group,Venezuela,kindle fire
12374,27-06-2014 17:46,publisher_update,control_group,Germany,hp pavilion desktop
12375,10-06-2014 9:31,publisher_update,test_group,Japan,nokia lumia 635
12378,10-06-2014 4:43,publisher_update,control_group,France,ipad mini
12380,24-06-2014 9:31,publisher_update,test_group,Spain,macbook pro
12384,12-06-2014 7:06,publisher_update,control_group,Thailand,iphone 5
12385,10-06-2014 11:04,publisher_update,control_group,Italy,dell inspiron notebook
12386,07-06-2014 9:43,publisher_update,test_group,United States,macbook air
12391,28-06-2014 7:26,publisher_update,control_group,Portugal,macbook air
12392,06-06-2014 19:41,publisher_update,test_group,United States,dell inspiron notebook
12399,02-06-2014 15:45,publisher_update,control_group,Belgium,dell inspiron notebook
12400,15-06-2014 14:02,publisher_update,control_group,Germany,nexus 5
12403,04-06-2014 9:31,publisher_update,control_group,Germany,lenovo thinkpad
12406,30-06-2014 18:03,publisher_update,control_group,France,macbook air
12408,28-06-2014 1:03,publisher_update,control_group,Korea,iphone 5s
12411,07-06-2014 11:02,publisher_update,control_group,Italy,acer aspire desktop
12416,03-06-2014 12:32,publisher_update,control_group,United States,iphone 5
12417,09-06-2014 15:03,publisher_update,control_group,United States,samsung galaxy s4
12424,11-06-2014 9:31,publisher_update,control_group,United States,samsung galaxy s4
12433,27-06-2014 9:07,publisher_update,control_group,Israel,macbook air
12446,25-06-2014 9:31,publisher_update,control_group,Germany,nexus 5
12448,25-06-2014 18:08,publisher_update,test_group,United States,macbook pro
12450,03-06-2014 5:28,publisher_update,control_group,Brazil,macbook pro
12451,21-06-2014 10:37,publisher_update,control_group,United Kingdom,macbook pro
12452,12-06-2014 9:31,publisher_update,control_group,Russia,hp pavilion desktop
12455,05-06-2014 19:57,publisher_update,test_group,Japan,macbook pro
12456,01-06-2014 16:18,publisher_update,test_group,United Kingdom,hp pavilion desktop
12458,29-06-2014 5:46,publisher_update,test_group,United States,dell inspiron desktop
12460,15-06-2014 19:20,publisher_update,control_group,Indonesia,macbook air
12462,05-06-2014 9:31,publisher_update,test_group,Nigeria,nexus 5
12463,18-06-2014 9:00,publisher_update,test_group,Australia,iphone 5s
12464,21-06-2014 13:57,publisher_update,control_group,Canada,macbook pro
12465,26-06-2014 12:20,publisher_update,test_group,United States,iphone 5s
12467,12-06-2014 9:31,publisher_update,control_group,United States,nexus 5
12470,03-06-2014 14:48,publisher_update,control_group,Singapore,nexus 5
12472,19-06-2014 17:32,publisher_update,control_group,Russia,iphone 5s
12473,30-06-2014 13:02,publisher_update,test_group,United States,iphone 5
12477,05-06-2014 9:31,publisher_update,test_group,Russia,ipad air
12480,13-06-2014 15:59,publisher_update,control_group,United States,dell inspiron desktop
12490,25-06-2014 15:23,publisher_update,test_group,Japan,lenovo thinkpad
12495,09-06-2014 19:45,publisher_update,test_group,United States,macbook pro
12496,30-06-2014 11:21,publisher_update,test_group,Japan,lenovo thinkpad
12503,01-06-2014 14:28,publisher_update,control_group,Italy,dell inspiron desktop
12510,12-06-2014 9:31,publisher_update,test_group,United States,ipad air
12514,07-06-2014 16:33,publisher_update,control_group,United States,htc one
12520,09-06-2014 22:38,publisher_update,test_group,Japan,samsung galaxy s4
12522,06-06-2014 9:31,publisher_update,control_group,Netherlands,lenovo thinkpad
12526,22-06-2014 9:19,publisher_update,control_group,United States,macbook air
12528,08-06-2014 13:21,publisher_update,control_group,Russia,lenovo thinkpad
12531,20-06-2014 9:31,publisher_update,control_group,Germany,dell inspiron notebook
12545,11-06-2014 17:26,publisher_update,control_group,South Africa,iphone 5s
12546,23-06-2014 11:29,publisher_update,control_group,United States,iphone 5s
12548,04-06-2014 10:44,publisher_update,control_group,Germany,ipad air
12551,03-06-2014 23:35,publisher_update,test_group,Sweden,samsung galaxy s4
12552,11-06-2014 10:10,publisher_update,control_group,France,macbook pro
12565,02-06-2014 17:42,publisher_update,test_group,France,amazon fire phone
12585,15-06-2014 9:29,publisher_update,control_group,Russia,hp pavilion desktop
12596,09-06-2014 9:31,publisher_update,control_group,Nigeria,acer aspire notebook
12602,02-06-2014 21:18,publisher_update,test_group,Malaysia,macbook air
12604,05-06-2014 14:56,publisher_update,control_group,Saudi Arabia,mac mini
12605,20-06-2014 19:10,publisher_update,test_group,Germany,acer aspire notebook
12606,30-06-2014 9:31,publisher_update,control_group,Brazil,iphone 5s
12615,19-06-2014 14:41,publisher_update,test_group,Saudi Arabia,lenovo thinkpad
12618,23-06-2014 9:31,publisher_update,control_group,United States,macbook pro
12619,02-06-2014 9:31,publisher_update,control_group,Japan,samsung galaxy s4
12620,30-06-2014 9:31,publisher_update,test_group,Canada,nexus 5
12627,05-06-2014 21:07,publisher_update,control_group,Australia,iphone 5s
12628,28-06-2014 13:22,publisher_update,test_group,Austria,asus chromebook
12629,27-06-2014 14:18,publisher_update,control_group,United States,iphone 4s
12634,13-06-2014 12:52,publisher_update,control_group,Spain,lenovo thinkpad
12635,30-06-2014 9:31,publisher_update,test_group,United Kingdom,nexus 5
12639,09-06-2014 17:18,publisher_update,control_group,United States,samsung galaxy s4
12641,11-06-2014 18:03,publisher_update,control_group,Australia,hp pavilion desktop
12646,25-06-2014 7:33,publisher_update,test_group,Canada,samsung galaxy s4
12656,30-06-2014 9:31,publisher_update,test_group,Russia,nexus 7
12657,03-06-2014 4:08,publisher_update,control_group,Turkey,nexus 5
12658,02-06-2014 9:31,publisher_update,control_group,Russia,macbook pro
12659,09-06-2014 9:31,publisher_update,control_group,Belgium,macbook pro
12660,16-06-2014 9:31,publisher_update,control_group,Germany,iphone 5
12664,09-06-2014 9:31,publisher_update,control_group,United States,macbook air
12665,25-06-2014 12:12,publisher_update,test_group,Hong Kong,macbook air
12667,21-06-2014 14:28,publisher_update,test_group,Switzerland,dell inspiron notebook
12671,25-06-2014 15:28,publisher_update,control_group,Chile,acer aspire notebook
12672,02-06-2014 9:31,publisher_update,test_group,United Arab Emirates,ipad mini
12676,03-06-2014 9:31,publisher_update,control_group,United States,macbook air
12692,02-06-2014 17:18,publisher_update,control_group,Brazil,macbook pro
12694,02-06-2014 17:31,publisher_update,test_group,United States,iphone 5
12695,17-06-2014 9:31,publisher_update,control_group,United States,macbook pro
12700,27-06-2014 14:35,publisher_update,control_group,Poland,iphone 4s
12704,12-06-2014 10:27,publisher_update,control_group,United Kingdom,mac mini
12705,16-06-2014 7:05,publisher_update,control_group,Poland,macbook air
12707,24-06-2014 17:04,publisher_update,control_group,Poland,dell inspiron desktop
12712,10-06-2014 9:31,publisher_update,test_group,United States,macbook pro
12713,10-06-2014 9:31,publisher_update,test_group,Italy,lenovo thinkpad
12717,05-06-2014 5:12,publisher_update,control_group,South Africa,macbook pro
12719,03-06-2014 9:31,publisher_update,test_group,Korea,samsung galaxy s4
12723,03-06-2014 9:31,publisher_update,control_group,Germany,nexus 10
12725,06-06-2014 15:55,publisher_update,control_group,Brazil,macbook pro
12726,10-06-2014 9:31,publisher_update,test_group,Norway,dell inspiron notebook
12727,17-06-2014 9:31,publisher_update,test_group,Brazil,samsung galaxy s4
12728,24-06-2014 9:31,publisher_update,control_group,United States,macbook air
12729,08-06-2014 21:10,publisher_update,test_group,United States,lenovo thinkpad
12730,03-06-2014 7:50,publisher_update,control_group,United Kingdom,macbook pro
12733,10-06-2014 9:08,publisher_update,control_group,Japan,ipad mini
12736,26-06-2014 8:58,publisher_update,control_group,United States,dell inspiron notebook
12739,05-06-2014 11:30,publisher_update,control_group,United States,macbook pro
12740,07-06-2014 0:59,publisher_update,control_group,United Kingdom,iphone 4s
12760,08-06-2014 18:05,publisher_update,test_group,United States,dell inspiron notebook
12765,04-06-2014 9:31,publisher_update,control_group,Japan,samsung galaxy s4
12769,03-06-2014 17:36,publisher_update,test_group,United States,dell inspiron notebook
12770,11-06-2014 9:31,publisher_update,test_group,Russia,samsung galaxy note
12774,07-06-2014 15:22,publisher_update,control_group,Japan,iphone 5
12783,24-06-2014 9:50,publisher_update,control_group,United Kingdom,iphone 5s
12784,01-06-2014 17:37,publisher_update,control_group,United States,macbook pro
12789,11-06-2014 9:31,publisher_update,control_group,Germany,nexus 5
12792,04-06-2014 12:03,publisher_update,test_group,Spain,macbook pro
12794,23-06-2014 9:51,publisher_update,control_group,United States,iphone 5
12795,03-06-2014 12:43,publisher_update,control_group,Japan,asus chromebook
12800,25-06-2014 14:14,publisher_update,test_group,Germany,iphone 5
12801,16-06-2014 9:12,publisher_update,test_group,Belgium,iphone 5s
12804,05-06-2014 9:31,publisher_update,control_group,United Kingdom,iphone 5
12805,03-06-2014 14:24,publisher_update,test_group,Japan,ipad air
12820,18-06-2014 2:30,publisher_update,control_group,Germany,iphone 5s
12822,24-06-2014 20:05,publisher_update,control_group,United States,lenovo thinkpad
12828,02-06-2014 10:04,publisher_update,test_group,Mexico,macbook pro
12841,05-06-2014 9:31,publisher_update,control_group,Austria,asus chromebook
12845,03-06-2014 18:05,publisher_update,test_group,United States,macbook air
12847,14-06-2014 18:10,publisher_update,test_group,Australia,acer aspire notebook
12851,05-06-2014 9:31,publisher_update,test_group,Australia,iphone 5
12862,18-06-2014 8:47,publisher_update,control_group,United States,macbook air
12864,02-06-2014 17:28,publisher_update,test_group,Russia,nexus 10
12873,19-06-2014 9:31,publisher_update,control_group,Spain,lenovo thinkpad
12878,06-06-2014 19:13,publisher_update,test_group,Saudi Arabia,lenovo thinkpad
12879,13-06-2014 9:31,publisher_update,control_group,United States,asus chromebook
